龆,齿,0
馊,饣,0
怏,忄,0
莎,艹,10
樓,木,0
鐗,钅,0
匙,匕,11
鸛,鸟,0
粜,米,0
頟,页,0
舣,舟,0
悤,勹,0
谧,讠,12
檨,木,0
甭,用,0
钬,钅,0
厮,厂,14
缱,纟,0
挹,扌,0
芸,艹,7
洽,氵,9
貼,贝,0
靁,雨,0
剃,刂,9
痂,疒,0
魉,鬼,0
揎,扌,0
淒,冫,0
瑗,王,0
勘,力,11
扣,扌,6
迦,辶,8
啭,口,0
遯,辶,0
影,彡,15
绰,纟,11
驳,马,7
磴,石,0
葷,艹,0
蹻,足,0
泼,氵,8
衿,衤,0
皁,白,0
需,雨,14
炅,火,0
鄄,阝,0
帆,巾,6
鬈,髟,0
蔌,艹,0
瘖,疒,0
瀚,氵,19
稞,禾,13
肥,月,8
渦,氵,0
株,木,10
唬,口,11
鈮,钅,0
鰲,鱼,0
头,大,5
斷,斤,0
榿,木,0
訾,言,0
囁,口,0
着,目,11
鏃,钅,0
僅,亻,0
嫉,女,13
蟋,虫,17
敌,攵,10
臏,月,0
仑,人,4
诓,讠,0
楔,木,13
狙,犭,0
鍘,钅,0
做,亻,11
糝,米,0
鵜,鸟,0
婞,女,0
曡,又,0
蝠,虫,15
惥,心,0
腤,月,0
书,乛,4
铭,钅,11
凯,几,8
牮,牛,0
黱,黑,0
寳,宀,0
晶,日,12
苹,艹,8
恺,忄,0
賽,贝,0
猃,犭,0
冄,冂,0
紇,纟,0
守,宀,6
朋,月,8
颊,页,12
意,心,13
芎,艹,0
欓,木,0
貒,豸,0
锗,钅,0
则,刂,6
尝,小,9
綜,纟,0
憤,忄,0
货,贝,8
琭,王,0
閬,门,0
縱,纟,0
砵,石,0
馴,马,0
戹,厂,0
莸,艹,0
氽,水,0
趼,足,0
千,十,3
嵇,山,0
细,纟,8
磊,石,0
葍,艹,0
拎,扌,8
蹑,足,17
雖,虫,0
变,又,8
郚,阝,0
祟,示,10
捣,扌,10
酯,酉,0
翰,羽,16
塵,小,0
蕷,艹,0
揸,扌,0
轻,车,9
淼,水,0
西,覀,6
禁,示,13
羅,罒,0
儆,亻,0
圊,囗,0
殍,歹,0
訌,讠,0
憑,几,0
耐,而,9
枕,木,8
缚,纟,13
覡,见,0
欢,欠,6
愦,忄,0
薩,艹,0
未,木,5
娬,女,0
纯,纟,7
録,王,0
嘴,口,16
褶,衤,16
悻,忄,0
础,石,10
鳃,鱼,17
必,丶,5
鋇,钅,0
嗉,口,0
恐,心,10
蓓,艹,13
晔,日,0
奖,大,9
緙,纟,0
鱘,鱼,0
珝,王,0
啞,口,0
蹤,足,0
早,日,6
士,士,3
絮,糸,12
哳,口,0
獲,艹,0
韵,音,13
跹,足,0
潺,氵,15
菽,艹,0
墀,土,0
庄,广,6
醆,皿,0
栋,木,9
搓,扌,12
莒,艹,9
崙,人,0
粘,米,11
逛,辶,10
匝,匚,0
队,阝,4
谣,讠,12
伥,亻,0
嶮,阝,0
焱,火,0
邰,阝,0
厲,厂,0
眵,目,0
隴,阝,0
洹,氵,0
貸,贝,0
挽,扌,10
則,刂,0
镉,钅,0
乏,丿,4
腑,月,0
插,扌,12
蝕,虫,0
穗,禾,17
癟,疒,0
闞,门,0
询,讠,8
令,人,5
执,扌,6
顫,页,0
蟪,虫,0
共,八,6
直,"十
",8
泸,氵,0
拼,扌,9
虿,虫,0
碁,石,0
倆,亻,0
璉,王,0
锈,钅,12
謌,欠,0
脐,月,10
宗,宀,8
砖,石,9
军,冖,6
縚,纟,0
躥,足,0
怦,忄,0
昪,日,0
羯,羊,0
疳,疒,0
殷,殳,10
蠶,虫,0
踺,足,0
壁,土,16
祀,礻,7
罄,缶,17
鏇,方,0
哉,口,9
畈,田,0
觋,见,0
歌,欠,14
藓,艹,17
糙,米,16
狝,犭,0
襠,衤,0
滥,氵,13
轤,车,0
蕨,艹,15
髭,髟,0
籮,竹,0
郱,阝,0
嗳,口,0
牲,牜,9
桶,木,11
苽,艹,0
紃,糹,0
骂,马,9
径,彳,8
喈,口,0
椋,木,0
隊,阝,0
漏,氵,14
芒,艹,6
初,衤,7
榠,木,0
责,贝,8
严,一,7
澤,氵,0
茧,艹,9
稭,禾,0
劲,力,7
瘵,疒,0
鞴,革,0
趸,足,0
人,人,2
戽,户,0
莼,艹,0
鹅,鸟,12
升,丿,4
益,皿,10
住,亻,7
拒,扌,7
處,夂,0
铞,钅,0
浣,氵,10
諢,讠,0
俤,亻,0
捧,扌,11
饫,饣,0
婭,女,0
偱,亻,0
镳,钅,20
矴,石,0
護,扌,0
腻,月,13
匆,勹,5
阈,门,0
榍,木,0
伎,亻,0
舐,舌,10
斕,文,0
龙,龙,5
力,力,2
級,纟,0
计,讠,4
到,刂,8
鄲,阝,0
吴,口,7
丸,丿,3
抻,扌,0
贺,贝,9
撿,木,0
蜾,虫,0
穀,禾,0
黃,黄,0
巅,山,19
郇,阝,0
請,讠,0
桌,卜,10
摔,扌,14
鹘,鸟,0
嵚,山,0
遜,辶,0
坞,土,7
毡,毛,9
詠,口,0
柩,木,0
嫫,女,0
駭,马,0
峯,山,0
置,罒,13
煲,火,13
闵,门,0
迹,辶,9
松,木,8
氏,氏,4
辎,车,0
易,日,8
頗,页,0
纘,纟,0
炜,火,8
檠,木,0
踣,足,0
沤,氵,0
耧,耒,0
暨,日,14
微,彳,13
猱,犭,0
冲,冫,6
电,丨,5
钴,钅,0
肼,月,0
魁,鬼,13
幃,巾,0
假,亻,11
靉,厶,0
痊,疒,11
襍,木,0
荑,艹,0
懒,忄,16
蕕,艹,0
硗,石,0
鯖,鱼,0
牛,牛,4
鷚,鸟,0
瑟,王,13
韞,韦,0
湣,氵,0
恧,心,0
驫,马,0
藪,艹,0
奭,大,0
磬,石,0
危,㔾,6
狰,犭,9
陳,阝,0
啵,口,0
瓴,瓦,0
衷,衣,10
滸,氵,0
艻,艹,0
惼,忄,0
突,穴,9
鬀,刂,0
堂,土,11
分,刀,4
霈,雨,0
吊,口,6
与,一,3
抑,扌,7
茐,艹,0
撕,扌,15
蔔,卜,0
妗,女,0
稖,禾,0
邝,阝,0
喟,口,12
誡,讠,0
侣,亻,8
栢,木,0
蚩,虫,0
箫,⺮,14
搪,扌,0
瞳,目,0
進,辶,0
榷,木,0
訶,讠,0
伸,亻,7
嫁,女,13
組,纟,0
采,爫,8
诋,讠,0
跏,足,0
捐,扌,10
蟓,虫,0
给,纟,9
泥,氵,8
赤,赤,7
曩,日,0
飭,饣,0
巯,工,0
繮,纟,0
鋱,钅,0
铵,钅,0
能,厶,10
晾,日,12
缃,纟,0
颂,页,10
嶄,山,0
钊,钅,0
帙,巾,0
錛,钅,0
锟,钅,0
殠,歹,0
涤,氵,10
枨,木,0
砭,石,0
爱,爫,10
鎰,钅,0
傲,亻,12
琵,比,12
閴,门,0
驁,马,0
鱅,鱼,0
陉,阝,0
瓊,王,0
衍,彳,9
滎,艹,0
艑,舟,0
祗,礻,0
髖,骨,0
忘,心,7
雞,鸟,0
裢,衤,0
慧,心,15
苦,艹,8
鵯,鸟,0
靳,革,0
呵,口,8
痴,疒,13
荻,艹,10
懼,忄,0
蕿,艹,0
綁,纟,0
异,巳,6
箅,竹,0
唆,口,0
逈,辶,0
澍,氵,0
踌,足,14
斑,文,12
萐,艹,0
舔,舌,14
店,广,8
香,香,9
咛,口,8
鞝,纟,0
功,力,5
讥,讠,4
膩,月,0
挪,扌,9
帬,衤,0
窯,穴,0
餮,飠,0
炳,火,9
露,雨,21
刴,刂,0
溷,氵,0
贶,贝,0
撻,扌,0
抿,扌,0
脾,月,12
籀,竹,0
飃,风,0
寅,宀,11
雇,隹,12
凉,冫,10
湌,飠,0
諏,讠,0
摐,扌,0
扔,扌,5
嵖,山,0
孚,子,0
淡,氵,11
闱,门,0
僳,亻,0
鏵,钅,0
价,亻,6
慾,欠,0
閆,门,0
傈,亻,0
鎊,钅,0
二,二,2
夙,夕,6
碘,石,13
蠣,虫,0
蘧,艹,0
您,心,11
缭,纟,15
妮,女,8
由,田,5
钰,钅,0
垲,土,0
椹,木,0
朽,木,6
魅,鬼,14
噇,口,0
酉,酉,7
珊,王,9
轍,车,0
槎,木,13
柒,木,9
壘,土,0
瑛,王,12
牟,牛,6
档,木,0
迢,辶,8
藦,艹,0
菪,艹,0
彭,彡,12
驯,马,6
卵,丿,7
狴,犭,0
蹷,足,0
曼,曰,11
艿,艹,0
市,亠,5
吆,口,6
炉,火,8
刊,刂,5
撑,扌,15
投,扌,7
茔,艹,0
得,彳,11
簖,竹,0
稚,禾,13
原,厂,10
財,贝,0
渢,氵,0
誥,讠,0
搦,扌,0
肩,月,8
綫,纟,0
截,戈,14
箯,竹,0
唰,口,0
熳,火,0
防,阝,6
谶,讠,0
斻,木,0
診,讠,0
峁,山,0
絀,纟,0
僉,人,0
跋,足,12
仍,亻,4
诏,讠,0
磙,石,0
婚,女,11
泡,氵,8
赠,贝,16
惩,心,12
腨,月,0
巫,工,7
确,石,12
铱,钅,0
凳,几,14
癲,疒,0
汶,氵,0
裹,"亠
",14
麂,鹿,0
宄,宀,0
眇,目,9
钆,钅,0
冈,冂,4
洋,氵,9
欏,木,0
愓,忄,0
鼗,鼓,0
堙,土,0
锛,钅,0
錟,钅,0
涠,氵,0
殤,歹,0
憨,心,15
縭,纟,0
墮,土,0
爵,爫,17
根,木,10
绂,纟,0
驅,马,0
均,土,7
瓆,王,0
遉,亻,0
葑,艹,0
罗,罒,8
鳖,鱼,0
姘,女,0
畛,田,0
楣,木,13
杧,木,0
蓦,艹,13
魯,鱼,0
呱,口,8
痰,疒,13
創,刂,0
轷,车,0
蕻,艹,0
羁,罒,0
崂,山,0
禅,礻,12
圆,囗,10
玉,玉,5
鈈,钅,0
谌,讠,0
蘐,艹,0
耔,耒,0
岗,山,7
编,纟,12
猞,犭,0
朦,月,17
莩,艹,0
纫,纟,6
尬,尢,7
鬮,门,0
嘰,口,0
锲,钅,14
倴,亻,0
髃,骨,0
姅,女,0
叉,又,3
版,片,8
軋,车,0
裏,里,0
苓,艹,0
彖,彑,0
篙,竹,16
驘,马,0
奚,大,10
卞,卜,0
濡,氵,0
蹠,足,0
揩,扌,0
艨,舟,0
壯,士,0
筮,竹,0
畲,田,0
釵,钅,0
诹,讠,0
庀,广,0
稃,禾,0
琇,王,0
劈,刀,15
栏,木,9
讎,隹,0
窘,穴,12
璜,王,0
速,辶,10
伡,亻,0
訣,讠,0
萧,艹,11
抨,扌,0
宮,宀,0
隰,阝,0
喲,口,0
邴,阝,0
欹,欠,0
攽,攵,0
蒼,艹,0
齁,鼻,0
饅,饣,0
鍉,釒,0
之,丶,3
赍,贝,0
旒,方,0
腕,月,12
嫘,女,0
哜,口,0
摧,扌,14
蟦,虫,0
鹫,鸟,17
自,自,6
顯,日,0
兵,八,7
烴,火,0
櫸,木,0
虻,虫,0
擼,扌,0
聿,聿,0
嘆,口,0
錈,钅,0
沍,冫,0
暑,日,12
蜐,虫,0
脔,肉,0
嶗,山,0
垛,土,0
砚,石,9
钝,钅,9
躡,足,0
氢,气,9
芩,艹,0
怪,忄,8
騮,马,0
地,土,6
玳,王,0
鐲,钅,0
舾,舟,0
廁,厂,0
壅,土,0
闇,門,0
勉,力,9
觏,见,0
材,木,7
幖,巾,0
站,立,10
魘,鬼,0
塚,冖,0
瓝,瓜,0
镜,钅,16
剞,刂,0
满,氵,13
襤,衤,0
择,扌,8
荨,艹,0
快,忄,7
穮,禾,0
右,口,5
郵,阝,0
桺,木,0
蓽,艹,0
找,扌,7
往,彳,8
笃,竹,9
鲂,鱼,0
妄,女,6
隆,阝,11
邊,辶,0
椏,木,0
吝,口,7
推,扌,11
鶬,鸟,0
瀵,氵,0
醴,酉,0
亶,亠,0
樹,木,0
许,讠,6
搽,扌,0
鹁,鸟,0
孃,女,0
糂,米,0
盆,皿,9
鉉,钅,0
烊,火,10
虑,虍,10
擒,扌,15
睛,目,13
飚,风,0
嗜,口,13
鋞,釒,0
俠,亻,0
正,止,5
賢,贝,0
胪,月,0
緬,纟,0
饯,饣,0
噱,口,0
鍳,金,0
偵,亻,0
燴,火,0
起,走,10
蝻,虫,0
腿,月,13
挂,扌,9
椆,木,0
邋,辶,0
厍,厂,0
随,阝,11
甎,石,0
妑,女,0
徕,彳,0
抗,扌,7
萘,艹,0
溟,氵,0
造,辶,10
璣,王,0
鰨,鱼,0
弪,弓,0
戬,戈,0
栰,竹,0
辵,辵,0
渴,氵,12
閹,门,0
琸,王,0
稼,禾,0
襆,巾,0
珍,王,9
剌,刂,0
镎,钅,0
科,禾,9
翕,羽,0
幔,巾,14
苗,艹,8
軟,车,0
浞,氵,10
凡,几,3
铣,钅,0
巩,工,6
惫,心,12
罪,罒,13
衰,亠,10
泳,氵,8
蹴,足,19
狷,犭,0
其,八,8
驼,马,8
绿,纟,11
暄,日,13
沈,氵,7
個,丨,0
嘏,口,0
餑,饣,0
攙,扌,0
無,无,0
眥,目,0
谳,讠,0
殲,歹,0
鈷,钅,0
頻,页,0
鸿,氵,11
綾,纟,0
胀,月,8
摃,扌,0
蛄,虫,0
橇,木,0
賈,贝,0
灋,氵,0
俊,亻,9
鋌,钅,0
嗎,口,0
寒,宀,12
黔,黑,0
蕙,艹,15
擘,手,0
也,乙,3
酡,酉,0
靥,面,15
盤,皿,0
婧,女,0
糨,米,0
捭,扌,0
楱,木,0
诲,讠,9
畹,田,0
栆,木,0
醋,酉,15
渊,氵,11
劍,刂,0
鞏,工,0
琎,王,0
鶓,鸟,0
底,广,8
蔘,艹,0
榛,木,0
鄠,阝,0
疣,疒,9
霤,雨,0
箧,竹,0
堦,阝,0
鴨,鸟,0
芭,艹,7
袱,衤,11
椰,木,12
钹,钅,0
甸,田,7
妻,女,8
笼,⺮,11
衆,人,0
泉,水,9
蹊,足,0
狍,犭,0
奐,大,0
绕,纟,9
晚,日,11
迟,辶,7
汞,水,0
僡,心,0
牢,宀,7
囥,囗,0
鯧,鱼,0
峩,山,0
繪,纟,0
荬,艹,0
柯,木,9
淳,氵,11
轴,车,9
珷,王,0
偶,亻,11
移,禾,11
老,耂,6
蘅,艹,0
构,木,8
消,氵,10
儋,亻,0
鈍,钅,0
頑,页,0
鸕,鸟,0
羔,灬,10
肖,⺌,7
樝,木,0
貞,贝,0
冠,冖,9
瘥,疒,0
垤,土,0
颦,页,0
蜯,虫,0
撮,扌,15
吹,口,7
餻,米,0
皺,皮,0
精,米,14
臀,月,17
蟄,虫,0
歇,欠,13
今,人,4
鏌,钅,0
哎,口,8
駐,马,0
嫒,女,0
葙,艹,0
佟,亻,0
遡,氵,0
燠,火,16
啣,行,0
編,纟,0
扭,扌,7
蓮,艹,0
导,寸,6
侉,亻,0
再,冂,6
钏,钅,0
眎,见,0
宑,阝,0
麓,鹿,19
悗,忄,0
蘘,艹,0
蠜,虫,0
沟,氵,7
伞,人,6
碧,石,14
鸨,鸟,0
讱,讠,0
亳,亠,0
趵,足,0
水,水,4
傷,亻,0
瘸,疒,0
砼,石,0
岿,山,0
旅,方,10
譆,口,0
濉,氵,0
么,丿,3
赊,贝,0
偌,亻,0
篑,竹,0
饒,饣,0
胗,月,0
諛,讠,0
敚,攵,0
潞,氵,0
叡,目,0
難,隹,0
煢,艹,0
嗥,口,0
飧,夕,12
擯,扌,0
詰,讠,0
烷,火,11
陸,阝,0
竻,竹,0
顼,页,0
茁,艹,8
技,扌,7
撄,扌,0
載,车,0
溈,氵,0
鄍,阝,0
吏,口,6
鴕,鸟,0
莖,艹,0
辞,辛,13
猡,犭,0
加,力,5
醢,酉,0
甥,生,12
咤,口,9
缩,纟,14
舫,舟,0
踳,足,0
榲,木,0
逷,辶,0
玶,王,0
圹,土,0
晃,日,10
蓄,艹,13
牋,竹,0
城,土,9
姒,女,7
鳔,鱼,0
蝙,虫,15
襝,衤,0
狠,犭,9
镥,钅,0
瓤,瓜,0
齩,口,0
绨,纟,0
蟮,虫,0
睹,目,13
闺,门,9
壼,士,0
螃,虫,16
怂,心,8
争,刀,6
鎋,车,0
氊,毛,0
傍,亻,12
閏,门,0
砒,石,0
蜘,虫,14
殛,歹,0
涟,氵,10
丞,一,6
錠,钅,0
锤,钅,13
禧,礻,16
尪,尢,0
肭,月,0
愬,讠,0
洴,氵,0
冷,冫,7
隹,隹,0
眸,目,0
礼,礻,5
聂,耳,10
擅,扌,16
詆,讠,0
滉,氵,0
陎,阝,0
子,子,3
糕,米,16
诛,讠,0
跟,足,13
湞,氵,0
勡,刂,0
哥,口,10
揫,扌,0
籪,竹,0
旯,日,0
議,讠,0
赴,走,9
饼,饣,9
舁,臼,0
掀,扌,11
萅,日,0
踉,足,0
澈,氵,15
逍,辶,10
唏,口,0
箐,竹,0
弓,弓,3
鰕,魚,0
昙,日,0
栝,木,0
躞,足,0
厠,厂,0
邢,阝,0
琥,王,12
縩,糹,0
徨,彳,12
茫,艹,9
暮,日,14
輳,车,0
状,犬,7
嘹,口,15
鬻,鬲,22
璺,玉,0
鴿,鸟,0
纾,纟,7
菀,艹,0
权,木,6
藄,艹,0
迈,辶,6
里,里,7
畏,田,9
柘,木,0
衝,冫,0
珠,王,10
鑥,钅,0
痤,疒,0
鹩,鸟,0
恭,⺗,10
蛮,虫,12
橱,木,16
鋶,钅,0
埸,土,0
铺,钅,12
黾,黾,0
肃,肀,8
躇,足,18
钋,钅,0
颓,页,13
缒,纟,0
宕,宀,8
暗,日,13
耘,耒,10
沛,氵,7
鐠,钅,0
级,纟,6
崦,山,0
嬪,女,0
螭,虫,0
昬,日,0
趱,走,0
氰,气,0
讵,讠,0
嚷,口,20
旁,方,10
蝂,虫,0
赆,贝,0
矍,目,0
噌,口,0
酎,酉,0
緑,纟,0
屐,尸,0
敖,攵,10
賛,贝,0
保,亻,9
楞,木,13
嗡,口,13
睢,目,0
句,口,5
黧,黑,0
給,纟,0
虬,虫,0
拯,扌,9
啶,口,0
選,辶,0
系,丿,7
卺,厄,0
竿,竹,9
茅,艹,8
抄,扌,7
万,一,3
霍,雨,16
鬕,髟,0
愙,忄,0
猥,犭,0
墨,土,15
鮪,鱼,0
舯,舟,0
儹,亻,0
鰻,鱼,0
玺,玉,0
禾,禾,5
蓀,艹,0
恃,忄,9
苄,艹,0
瑋,王,0
雌,隹,14
鳐,鱼,0
忒,心,0
腙,月,0
惘,忄,11
镡,钅,0
瓠,瓜,11
鍥,钅,0
饩,饣,0
磨,石,16
杭,木,8
闶,门,0
廼,丿,0
昂,日,8
辇,车,0
氆,毛,0
開,廾,0
樊,木,15
鎏,金,0
岑,山,0
馓,饣,0
媕,女,0
林,木,8
脘,月,0
涛,氵,10
輜,车,0
羧,羊,0
館,饣,0
本,木,5
邹,阝,7
麽,麻,0
宿,宀,11
擁,扌,0
担,扌,8
豆,豆,7
棉,木,12
盍,皿,0
坌,土,0
過,辶,0
嵐,山,0
孔,子,4
跛,足,12
仝,人,5
诟,讠,0
員,口,0
釣,钅,0
癢,疒,0
壩,土,0
走,走,7
槳,木,0
譴,讠,0
呶,口,0
酸,酉,14
齼,齒,0
塾,土,14
萁,艹,0
舅,臼,13
掄,扌,0
榈,木,13
阍,门,0
瞌,目,15
匏,勹,0
箔,竹,14
怙,忄,0
芚,日,0
渝,氵,12
琡,王,0
鲦,鱼,0
砩,石,0
妨,女,7
蔫,艹,0
茯,艹,0
褳,衤,0
溲,氵,0
鴻,鸟,0
帽,巾,12
碾,石,15
潇,氵,14
览,见,9
畋,田,0
韌,韦,0
祓,礻,0
廒,广,0
鯔,鱼,0
彧,彡,0
軲,车,0
银,钅,11
凸,凵,5
繽,纟,0
忼,忄,0
飾,饣,0
芃,艹,0
漆,氵,14
隋,阝,11
邏,辶,0
猎,犭,11
徑,彳,0
骓,马,0
舘,饣,0
谜,讠,11
梟,木,0
唢,口,0
粧,女,0
弦,弓,8
太,大,4
搬,扌,13
辱,辰,10
爸,父,8
庻,广,0
柁,木,0
轆,车,0
毉,匚,0
痍,疒,0
鵒,鸟,0
秕,禾,0
塔,土,12
杖,木,7
軛,车,0
慚,忄,0
裟,衣,0
埡,土,0
鋣,钅,0
畢,比,0
審,宀,0
葬,艹,12
惯,忄,11
蹰,足,0
櫳,木,0
瓷,瓦,10
坶,土,0
鉸,钅,0
绻,纟,0
鱼,鱼,8
脅,月,0
悄,忄,10
锍,钅,0
倏,亻,10
娓,女,10
膚,月,0
讞,讠,0
眡,见,0
関,丷,0
掮,扌,0
液,氵,11
匹,匚,4
熺,灬,0
崽,山,0
蛀,虫,11
扃,户,0
胄,月,0
汇,氵,5
俆,亻,0
铌,钅,0
灏,氵,0
収,攵,0
黐,黍,0
巒,山,0
荙,艹,0
拘,扌,8
赝,贝,0
靡,非,19
酥,酉,12
烤,火,10
敭,扌,0
仰,亻,6
極,木,0
韶,音,14
勸,力,0
釺,钅,0
搂,扌,12
鞋,革,15
栊,木,0
庑,广,0
鮓,魚,0
斗,斗,4
贜,贝,0
吢,口,0
鄤,阝,0
带,巾,9
堪,土,12
攬,扌,0
躱,身,0
袵,衤,0
椴,木,0
喷,口,12
銹,钅,0
猸,犭,0
鲽,鱼,0
紼,纟,0
情,忄,11
绑,纟,9
鱒,鱼,0
磕,石,15
奔,大,8
晖,日,10
进,辶,7
恚,心,0
觟,角,0
囡,囗,6
僥,亻,0
嫩,女,14
硪,石,0
轰,车,8
毳,毛,0
噶,口,0
翻,羽,18
偺,口,0
婾,亻,0
者,耂,8
國,囗,0
鐍,釒,0
蚖,虫,0
肚,月,7
語,讠,0
瘡,疒,0
垠,土,9
钢,钅,9
冤,冖,10
麦,麦,7
脯,月,11
謳,讠,0
沲,氵,0
锷,钅,0
刹,刂,0
鼻,鼻,14
為,丶,0
尽,尸,6
餿,饣,0
蟀,虫,17
捃,扌,0
浇,氵,9
仆,亻,4
诈,讠,7
闌,门,0
煏,火,0
峒,山,0
駔,马,0
艙,舟,0
佛,亻,7
豝,豕,0
陡,阝,9
卣,卜,0
遥,辶,13
驩,欠,0
摭,扌,0
零,雨,13
特,牜,10
司,口,5
籽,米,9
侅,亻,0
芇,艹,0
愆,心,0
朊,月,0
钓,钅,8
檗,木,0
谘,讠,0
悛,忄,0
会,人,6
舜,夕,12
犧,牜,0
鐨,钅,0
圪,土,0
训,讠,5
螵,虫,0
昴,日,0
簸,竹,19
傻,亻,13
㔾,㔾,2
槁,木,0
腆,月,12
噔,口,0
諗,讠,0
胛,月,0
潚,氵,0
蛟,虫,12
敞,攵,12
鳣,鱼,0
筢,竹,0
煦,灬,13
嗩,口,0
睪,目,0
詬,讠,0
滯,氵,0
聰,耳,0
奶,女,5
鱸,鱼,0
啾,口,12
輅,车,0
撈,扌,0
堋,土,0
窌,穴,0
帏,巾,0
吓,口,6
視,见,0
洙,氵,0
辚,车,0
挝,扌,0
缥,纟,0
甩,用,5
咨,口,9
踯,足,0
涮,氵,0
騷,马,0
逻,辶,11
匽,匚,0
阿,阝,7
疾,疒,10
扇,户,10
蓈,艹,0
髌,骨,0
郐,阝,0
赙,贝,0
拜,手,9
屣,尸,0
剧,刂,10
镩,钅,0
菲,艹,11
杵,木,8
絹,纟,0
闾,门,0
樂,丿,0
怆,忄,7
馋,饣,12
昊,日,0
媍,女,0
傑,木,0
嚕,口,0
业,一,5
茜,艹,0
綣,纟,0
倦,亻,10
锨,钅,0
侯,亻,9
肱,月,0
蚵,虫,11
朴,木,6
鲹,鱼,0
冻,冫,7
棁,木,0
滅,火,0
聆,耳,11
孌,心,0
诗,讠,8
蟟,虫,0
摞,扌,0
穢,禾,0
哩,口,10
譬,言,20
濯,氵,17
腰,月,13
蝴,虫,15
篷,竹,16
幺,幺,0
鍼,釒,0
矿,石,8
榀,木,0
踅,足,0
澄,氵,15
斈,子,0
騍,马,0
式,弋,6
逑,辶,0
唓,口,0
阕,门,0
袖,衤,10
氙,气,0
躚,足,0
蒞,艹,0
骢,马,0
邦,阝,6
琩,王,0
褫,衤,0
險,阝,0
輯,车,0
沮,氵,8
尹,乛,4
纺,纟,7
刽,刂,0
觀,见,0
浃,氵,9
迄,辶,6
藈,艹,0
祋,礻,0
釐,裏,0
勒,力,11
韔,韋,0
淘,氵,11
卧,卜,8
痨,疒,0
牽,牛,0
叼,口,5
链,钅,12
肇,聿,14
骋,马,10
妍,女,7
缎,纟,12
隓,土,0
梗,木,11
抛,扌,7
耜,耒,11
撟,扌,0
纣,纟,6
夢,木,0
匦,匚,0
阨,阝,0
唪,口,0
莱,艹,10
戰,戈,0
搴,手,0
醽,酉,0
瀼,氵,0
咿,口,0
毁,殳,13
淅,氵,11
荆,刂,9
蕊,艹,15
种,禾,9
塌,土,13
珑,王,9
剐,刂,0
酒,氵,10
痕,疒,11
呔,口,0
苛,艹,8
浚,氵,0
蓟,艹,0
杞,木,7
寡,宀,14
祢,礻,0
工,工,3
郧,阝,0
番,采,12
衬,衤,8
泯,氵,0
艰,艮,8
曳,丨,6
磷,石,17
狻,犭,0
遼,辶,0
瓿,瓦,0
謁,讠,0
檀,木,17
七,一,2
贅,贝,0
沄,氵,0
蜉,虫,0
暈,日,0
餍,厂,0
碌,石,13
小,小,3
锕,钅,0
亘,二,6
螞,虫,0
紥,扌,0
鎦,钅,0
眩,目,10
嚨,口,0
谯,讠,0
澮,氵,0
頷,页,0
弹,弓,11
綺,纟,0
儽,亻,0
鐿,钅,0
湃,氵,12
賄,贝,0
癓,疒,0
惜,忄,11
章,立,11
幣,巾,0
革,革,9
業,业,0
迮,辶,0
捱,扌,11
敵,攵,0
鯶,鱼,0
罹,罒,16
鷺,鸟,0
煽,火,14
较,车,10
戆,心,0
搊,扌,0
鶏,鸟,0
劑,刂,0
咕,口,8
掛,扌,0
斟,斗,13
羣,羊,0
袭,衣,11
花,艹,7
攴,攵,0
妷,亻,0
缸,缶,9
去,厶,5
喿,口,0
衂,血,0
泅,氵,0
鹎,鸟,0
遒,辶,0
仙,亻,5
汚,氵,0
藟,艹,0
晞,日,0
嫡,女,0
峥,山,9
釧,钅,0
牦,牜,0
毫,"亠
",11
瑪,王,0
淯,氵,0
柳,木,9
蕴,艹,15
婶,女,11
屺,山,0
痿,疒,0
谅,讠,10
嬋,女,0
鈑,钅,0
圓,囗,0
疔,疒,0
侘,亻,0
思,心,9
宠,宀,8
颢,页,0
銦,钅,0
瘩,疒,0
謫,讠,0
钪,钅,0
贯,贝,8
悲,非,12
餷,饣,0
窶,穴,0
粺,禾,0
锿,钅,0
诀,讠,6
跄,足,0
蟈,虫,0
筋,竹,12
絏,纟,0
闔,门,0
蹙,足,18
濘,氵,0
险,阝,9
扱,扌,0
胲,月,0
繹,纟,0
忸,忄,0
災,火,0
凼,凵,0
雾,雨,13
漂,氵,14
攆,扌,0
鲋,鱼,0
骏,马,10
礎,石,0
喑,口,0
邓,阝,4
厕,厂,8
抟,扌,0
碣,石,0
弢,弓,0
匪,匚,10
辭,辛,0
測,氵,0
戴,戈,17
康,广,11
砸,石,10
咻,口,9
鞽,革,0
瘼,疒,0
势,力,8
轂,殳,0
毅,殳,15
蕆,艹,0
應,广,0
幌,巾,0
呐,口,0
青,青,8
珕,王,0
剔,刂,10
苟,艹,8
巡,辶,6
罢,罒,10
寥,宀,14
畦,田,11
泫,氵,0
獪,犭,0
蹬,足,19
葰,艹,0
想,心,13
艴,色,0
绷,纟,11
顸,页,0
瓻,瓦,0
孺,子,17
謅,讠,0
檄,木,0
脉,月,9
尋,寸,0
鼍,黽,0
續,纟,0
锑,钅,0
璐,王,0
錕,钅,0
朝,月,12
紡,纟,0
笥,竹,0
储,亻,12
谫,讠,0
鎪,钅,0
伭,亻,0
榮,艹,0
耳,耳,6
鸷,鸟,0
夹,一,6
鈿,钅,0
熾,火,0
賀,贝,0
桃,木,10
諄,讠,0
胈,月,0
黌,黄,0
